,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-2.887252461893825,-1.0785949919641917,-0.411636152886935,-0.28914010090363607,0.6739521541233541,0.6311636445098103,0.617966914626853,-0.8170196022853989,1.6981453845886632,-1.5354883215801727,-0.5295540494440082,-1.3538126904671448,-0.466303180334217,-0.34596703549538255,0.044296684830058976,0.15058824237992802,-0.03220318530988751,-0.0778263126047849,1.810777947158086e-15,8.05563998494572e-19
1,-0.006910662062780671,0.03764282487095228,-0.270986709761291,0.2276638205919545,-0.11699950953197576,-0.08127235180530991,-1.3340258399756606,-0.9246175555402467,0.3795134450346431,0.2162445962909748,-0.9084201826359204,0.6006285224137213,0.7367069101093402,0.90325831527951,-0.24983849024190813,-0.12995703624814384,0.22034974867889617,-0.1298568297973288,-5.096177168022881e-16,2.6695691918530143e-17
2,-1.037136166984356,3.0397469375440953,-0.8363971429263123,0.07223098236313061,0.777655152085845,-0.540806976560653,0.11261298276626407,0.7934511608002396,-1.0940631700008174,0.7267089643348955,1.439506400627922,-0.4944443503762658,-0.6450124571192213,-0.2575245885803971,-0.13896605549917687,0.020650983799714938,-0.0677712880074099,0.08329583889641633,-3.4554032713049433e-16,-1.0362671149387355e-16
3,-1.733326157309501,-0.9446398795902293,0.5922026438283933,0.03929226533736606,0.6621801769573139,0.0005403057963627536,-1.1479880773983935,-0.16630906733658132,-0.5912185142031553,0.024533432199718107,0.43975057158625847,0.16609825311681178,0.6024831417503307,0.8040871852909104,0.13365899815340299,-0.011459477076495538,-0.15399061355809285,0.08962279972975426,1.1948611959067201e-15,8.782542616738235e-17
4,-3.202388433473924,1.3631464436190643,2.4002322424138396,-0.06421703979251155,-1.5853470284628945,-0.0186480118909939,-0.4132941072122339,0.6945642613496226,-2.106570950584278,0.06814515709056715,0.3805710485907042,1.1726011774646568,0.8595154971035553,-2.334773993821162,-0.2858179666203254,-0.5775719249019969,-0.31998784140147374,0.0011426036258082902,2.6628818903646463e-15,3.762497707659763e-17
5,2.3658673953000653,-2.8636804533915985,0.08661397035346398,-1.0055090613703237,0.9894990348138819,0.37563474988008494,0.21789578786719072,0.20368365240555494,-0.850416240071002,0.38518941188722794,-0.04271778899394608,0.34095999546204203,-0.9150225907385191,-0.05086104935570696,0.06427467506768422,0.050175033704785724,-0.09288308838893158,0.20483756531211983,-2.168041920094443e-15,5.731334861043598e-15
6,2.6834054134237606,0.30489618035408456,-0.11686335454327186,-0.020994626411971033,1.7216633337046128,0.679536445544121,-1.1311080275767402,-0.010119311805539809,-1.7313288493341417,0.28249799339677456,0.18697512052875342,-0.635975194243991,-0.5022972625315859,-2.9811086858603804,3.2894502670115036,0.9186697704330512,0.37378059025917026,-0.016987365350784104,3.5276914571201744e-16,6.351431365979828e-18
7,-1.0687758036866706,-0.9948872745504825,0.3677146407455401,0.1679424216767434,-1.7685400000843017,-0.25000776519196855,-1.0657484205839391,-0.20489722246749925,-0.8308764223134957,0.611573437499166,-0.04571703539754573,1.4859014572270026,0.8832660162046653,-2.799640748645883,-0.6746266358730687,-0.4194509647355346,0.006264358847161676,-0.005049061880690966,9.690626304185372e-16,3.0467592021325065e-17
8,0.007129443830746311,0.12362088321486749,0.5126354305202653,0.7326656748376917,-0.1890985263644296,-0.14362955347748443,-0.8358328052750963,0.41424567066485535,-1.2428642670796357,0.03382165856953018,1.4081790689656855,-0.9347170172272283,0.06095855472065114,0.8108353043161088,-0.14047888777851833,-0.12949223999541695,0.027565417497403207,-0.04042017555937202,2.0811855997232374e-15,6.3690050982631e-17
9,1.0418016635744398,0.24072950683523248,-0.4582669517339489,-0.9400736139451296,-0.6346123819916669,0.061741124186793596,-0.52692498716478,-1.2361281977902872,1.0681596054344413,-0.3446204065171787,-0.6771957141807236,1.3028333693597667,-0.2658924322503944,0.14654857825327702,-0.01336784504566014,-0.09407828722185603,0.130400063842193,0.15820544174379209,-4.060274450985558e-16,-1.407699494085852e-17
