,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-2.864693935739562,-0.5476786733535128,-0.04215812797358324,0.7230657021230328,0.6564639329040814,-0.5526225659494025,-0.5536187391221215,-0.2016480327351704,-0.10980165200121585,-0.584779257864238,0.02252231840549196,0.060524610562740846,-0.09954061558828343,0.16974064448624135,-0.03314040515680416,0.19909986042158034,0.12878628057574418,0.2272625535056345,-0.06900663272252124,-7.931270682144997e-17
1,2.9312167056431058,0.5422570272589591,2.3462286880045307,-0.23455638847632587,0.11610971312425812,0.6453515491073263,-1.1572305956650115,-0.46313006769999016,0.42514733861327886,-0.23147585209527782,1.750049344116758,-2.003514329927103,-1.8370508292714836,-0.46787779493487,0.22336414766619703,0.13149669532917616,-0.13238575393786342,0.10467173839613965,0.12327773221470834,-6.420118343444738e-17
2,-0.27575509203387083,1.4039598530461226,-0.2052088632873654,-1.3171339285225865,-0.614223104368662,1.1476053092641363,-0.7602292780906378,-0.01878722849659457,-0.126559506231655,0.5882517019688864,1.1944304305357576,-0.9110247033846368,0.24221090487243577,-0.05878639720568682,0.012352946036139553,-0.35183408202278565,-0.09314205788872489,-0.005367690062160833,0.022360153788024317,-7.235453122201058e-17
3,1.646410707007155,-3.542146907747634,-0.7028538925180704,-1.4704781008836183,-0.9109300180362934,1.3358228339301819,-1.3106790202164813,-0.11712534436611806,-0.08557503122493891,0.3849022394343847,0.1624205279210631,0.6787983924585627,0.14447706681449007,0.016477509781468797,-0.014545192473507065,0.03029365042712255,0.043696025901499874,0.041408802759517555,0.04237775752186859,5.5010595672102086e-17
4,3.097771989332894,-0.003801819538792713,-0.5920248277704638,0.3969051841147265,-0.5284690553548557,-0.7416030349935524,0.7650883602197459,-0.06926382846667932,0.8154986473627392,0.6584923257235112,0.5915462219844086,-0.056077939234642535,0.3086401889915244,-0.4084067502164,-0.08940196358158432,-0.03598159051157858,0.011139305631723346,-0.03260444780115664,-0.009145838696411597,-2.4179421636970144e-17
5,1.4508039647800246,2.4049082160520405,-1.0348866076607472,-0.2707107139817955,-0.293948774430655,0.4883072416997108,-1.448602581689788,-0.5637328397889827,0.6598148372163943,-0.1330710894515337,0.2879331740132334,-0.8877972256640947,0.33510407992160757,0.14538007320018012,-0.06244667871409652,0.2697802212030539,0.20000882242179327,0.35487939790270223,-0.13812100332697033,6.1895164159013575e-15
6,-0.019995363311587345,1.6800026700023105,0.3378952709135477,0.0488418628359278,1.0135990925385743,1.0654598682348797,-0.5259057622620029,0.9177518278366702,-1.9842314977422726,1.7604718808807083,-1.0514354852186876,-0.5621777604651605,0.2426896019341456,0.03368283506520959,0.02679775963075216,-0.3910816719844785,-0.05233972688443657,0.055262064873089996,-0.07640635200013093,5.298775370494275e-19
7,-1.0078550308244696,-0.5200063198834944,-0.2842720355935696,-0.8295680169650999,-0.08183594935216663,1.1762882086165967,0.30808764668424704,0.49259170009507763,-2.2017286619720755,-0.8189574509056938,-0.6333175735030304,1.4125403687728586,-0.5006533191559839,-0.07380585804526278,-0.035398334103927315,0.124677165888746,0.021952851715622466,-0.09458978484034175,0.007791552532968727,4.089631754308602e-18
8,-0.500760134251126,0.07258695491654031,-0.16328863785364733,0.9053071810838298,-0.5679284890831259,-0.11144392914238245,-0.7664361550658477,-0.3798356010591994,0.4607706431544197,0.6884367101500434,0.07938837293704595,0.18122540065454878,0.13847657116561823,-0.40836656218912193,-0.09409119551940091,0.006458135044913476,-0.029957951080847253,-0.10587975790899383,0.1156660747290802,3.4410755422274216e-18
9,-1.7897302130964334,-2.2469998555587147,-0.28363145697710257,0.7646454561117159,-0.8768126521040944,0.5525439845872657,1.2212285777692975,0.25235868816660123,-0.575031124359875,0.7221527969914158,-1.1838311534331165,-0.37856494298482085,0.2106706941450005,-0.03386371768942947,-0.04060494711999882,0.1682259962809649,0.04907928219877216,0.017887422066371814,-0.047178737253427826,5.488202282063113e-19
10,-3.3569724186179672,-2.5320766765128213,0.19229964022098614,-0.5703837509782187,0.4889151060137728,-0.39033982479548507,-0.29681433210302977,-0.36336794120652416,1.368795543916579,-0.541373433254121,-0.32644968340342967,-0.26468734817807077,0.04334910618063838,0.07165738267822779,-0.07120759737529983,-0.0010465391215666508,0.06649572015913402,0.1775793480896646,-0.05045370942574869,-3.3265407891532453e-18
