,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-2.5126413109651216,-0.6030048109572838,1.825768228819705,0.1566615864795077,0.9079483380142795,0.21192145213702018,-0.3575664539501573,-0.8119276576465879,0.20631163232764285,0.2605840836124072,-0.06489449066333627,-0.38535679029169473,-0.19955901567580778,-0.1513481955624347,0.14892891247298562,0.1152530220933907,0.12178166050369604,-0.04350540441108009,0.33743450063853314,0.08133242855072786,0.04726713953826311,-0.09124322786930204,-0.1900494470677957,0.014503859233272735,-1.3823908374964957e-17
1,6.428369691392415,0.29370469566193497,0.5870753724876769,0.27665361987856285,-0.33492148594084825,0.31034284241123966,0.8756526755558787,-0.9863944729480416,-0.4294999860485956,0.28811931791288264,1.5579833459672054,0.24420205868282663,-2.7501262302621456,1.030313281260563,-0.3045900337128576,-1.1487678826508665,-0.7605187139990984,0.2924414036503195,0.09970692300850172,0.32842507565810264,0.02626194155205396,0.020787246492711086,-0.025968180293045123,-0.06002700173338241,-1.1444492464201202e-17
2,-0.8158594871606188,1.4314280862834368,-0.007021564899635611,-0.21031118273605384,-1.497033569636573,0.15232939673542042,1.3054199526838786,-0.2894868392857582,0.029270376609844544,-0.23570489052992316,1.2130144429893388,1.105988052376729,-0.3655769116839718,0.18822323074229103,0.009447468187193159,-0.09249533698286361,-0.16160563727906185,0.029775331049848166,-0.4421403596297841,-0.20044985315608807,-0.028051801748744137,-0.15400767621398884,0.014166000885057498,-0.03409682879349882,-1.2495881826705761e-17
3,-0.018511610033361665,-3.8213587725674665,-2.1169730065351136,-0.07538367434159249,-1.7527673412976068,-0.07784378626882403,1.662211650884392,-0.7692704532756199,-0.00015015991253618054,-0.20054296495997548,0.2760456151483277,-0.13888005204502551,0.9224765806722869,0.4313207294686868,0.13705987721866983,-0.17983739710538507,-0.09660414410506138,0.009502980276068081,0.13370917742532012,0.14258070083159374,0.02902667180666913,-0.015888269117043337,0.0815488976648467,-0.014235830274971955,9.785368201651551e-18
4,2.926550915070369,0.04949055077467971,-2.287770202145009,-0.6491124745912507,0.4995209745325581,-1.0263910663150098,-0.602621922248656,0.7061336823166149,-1.0601316554202713,-0.1560447051522255,0.6746303670392264,-0.017414568315456937,-0.18515822904044496,-0.9416875717708559,-0.6943344874255939,0.7030848687827537,0.11304336634318869,-0.14994585030070848,-0.12764256334283158,0.06496331262309571,0.030132263711631385,0.09471697990039811,-0.03687831533488927,-0.0011986106096070876,-4.4711165254538425e-18
5,-0.5425360866822736,2.6898662213317865,-1.9172086403977395,0.24872315773093204,-0.4644950297863243,0.02589000373806026,0.9852037826538669,-1.2710892652104036,-0.6249139448516586,0.3138185704508367,0.15322799634792666,0.9491284860353719,-0.5073737678251896,-0.08601021897680976,0.18272264323886317,0.0630211627350937,0.07777574968468834,-0.05667905763267792,0.2195144132430457,0.3472635407660868,0.07186462329438593,0.03739362377345791,-0.324659091910899,0.03216559028209184,1.0691740925621846e-15
6,0.5907910800268024,1.6329219214539565,0.4869283133817345,-1.400831258598093,0.848097105348375,1.1119697398008686,1.4176343888352843,0.4159002792261679,1.4461957380567378,-1.8737063648888495,-0.6590081629486259,1.1479264441461658,0.34279023775475503,0.2605504096037043,-0.15274027307826474,1.2749533858230777,-0.7510741172963321,0.010974864939682208,-0.15281894003270438,-0.028911609679826568,-0.008165342518926352,-0.185837985576408,0.06802114982313144,-0.0014108602752543585,5.797893554777947e-19
7,-1.2839833569130603,-0.4905592840577281,0.38499032207515244,0.15491881974258098,-1.041863540677333,0.6306785599274474,0.6560983274891371,0.561398497046756,2.1401689512280933,-0.6732261550756024,-0.6359459774442665,-1.5849451393701175,0.606176804279126,0.23435092451728892,-0.010656567523382584,-0.2639155375673645,-0.040417758698035294,-0.018666141709874615,0.1340086751413769,0.14477555712890763,0.016852773681285297,0.13681204463478994,0.11041189434475959,0.04013525151796028,8.627124816687207e-19
8,0.17379304601424833,-0.03229538306796089,0.45498312645012423,-0.01977391061691803,0.7864165394695994,-1.0938494285831224,0.5367003889103968,-0.49208702036576796,-0.8902180900538741,-0.4558678921247816,0.26919843858760756,-0.2643273314506868,-0.044194859043121114,-0.572982293281649,-0.44003018515342557,-0.7606233712005592,1.3054025595269918,-0.14095631121441476,-0.3363012785238527,-0.017180902513934643,0.008939160554005236,0.0829860680600709,0.021107939643749216,0.02881860510608868,1.2280810656778413e-19
9,-2.023408011663888,-2.5937631415196383,0.7551107793627712,0.48175459197034926,0.2821006406748222,-0.6557508527204474,0.22524566461938272,1.5482246961379982,0.17435406480886007,-1.0129055287647577,-1.0197337574384886,0.4584355144278981,0.12034898415168616,0.05942752331503261,-0.028629784297729364,0.11950962206918472,0.16818550826817516,-0.05224445618236229,0.33405564465411325,-0.0200311335144849,-0.0216316990346944,-0.008130185521353273,0.0007269416382589876,0.03950137790581491,3.278626849258811e-19
